id1,id2,match_len,is_rc,score
131,698,29,+,211.72093359623597
474,882,32,+,211.6959383119622
194,625,30,+,211.63347295351392
548,607,32,+,211.58639414140413
68,272,32,+,211.5185551903293
140,907,32,+,211.44683357239876
788,924,32,+,211.44171596022355
255,382,32,+,211.42708347907646
445,949,32,+,211.40141418144185
114,892,32,+,211.34729829941446
961,968,32,+,211.2950434778124
645,721,32,+,211.24849383432314
206,784,31,+,211.19582498991514
497,536,32,+,211.1624404247151
497,536,29,-,211.1624404247151
50,239,31,+,211.14161690209315
838,887,32,+,211.11611089393676
915,956,32,+,211.08652375098717
153,751,26,+,211.0082468463775
215,353,32,+,211.00472599271325
21,427,32,+,210.98887477975612
21,427,32,-,210.98887477975612
622,898,32,+,210.98136330935523
84,882,32,+,210.97488207464463
737,858,32,+,210.93896088281184
935,984,30,+,210.92590430839323
600,875,32,+,210.89369100078005
220,588,32,+,210.8682915238173
571,797,27,+,210.8072553405978
1,384,32,+,210.72059845938912
817,953,32,+,210.71813821740298
426,679,32,+,210.710214787802
193,231,32,+,210.70827930199428
68,729,32,+,210.64156787581078
17,991,29,+,210.6185543190105
477,616,32,+,210.53775663976353
102,477,31,+,210.46022320073067
760,793,32,+,210.43248588643786
23,316,32,+,210.43092747293545
417,655,32,+,210.42481754936486
548,974,32,+,210.4148853439284
180,953,32,+,210.35901457384634
172,812,32,+,210.32857421111734
63,689,32,+,210.26523644369104
484,545,32,+,210.24552369645548
173,733,32,+,210.1857087499525
285,352,32,+,210.16162045958342
507,540,32,+,210.10346370595093
395,956,29,+,210.0769813452386
218,403,32,+,210.0688007559195
347,896,32,+,209.99129566202504
12,351,32,+,209.96235700036195
45,522,32,+,209.94358997040874
74,188,32,+,209.91658437013177
179,864,32,+,209.91258702075052
330,533,32,+,209.87825574850518
184,720,32,+,209.79248166076542
137,961,32,+,209.79205872652764
474,503,32,+,209.70713351517526
15,606,30,+,209.7046988375656
866,990,32,+,209.68025876708833
2,703,17,-,209.67175425810936
2,703,32,+,209.67175425810936
402,944,32,+,209.66360116727074
199,958,32,+,209.65291605203143
109,373,32,+,209.6528133851846
423,462,30,+,209.6239319156287
31,164,32,+,209.58390059633612
375,646,32,+,209.5625342074243
344,512,32,+,209.52262919369787
404,569,30,+,209.42150416834417
76,465,32,+,209.40583981650323
122,201,32,+,209.3753022844544
5,528,28,+,209.26551266301908
141,650,32,+,209.2632112734373
345,509,32,+,209.23653986319437
337,624,32,+,209.22998780305127
396,722,32,+,209.18246723782676
659,790,28,-,209.11932042474473
659,790,32,+,209.11932042474473
566,575,32,+,209.08621144215184
579,784,32,+,209.0663490527326
586,748,32,+,209.04630504611868
105,396,32,+,209.01178853009566
744,962,32,+,209.00643987500803
87,907,32,+,208.99294608696877
553,656,30,+,208.96488561814738
161,822,32,+,208.960095051055
294,851,32,+,208.9156452064207
341,678,32,+,208.88335723517696
496,967,32,+,208.8734111032464
746,775,32,+,208.84860333203386
477,493,32,+,208.83652544141543
337,850,32,+,208.821701916792
140,994,32,+,208.77797214079175
76,897,32,+,208.77094139594638
173,759,32,+,208.76593499495903
28,950,29,+,208.74752517109994
59,867,31,+,208.72695848742356
571,756,29,+,208.69451746999164
84,277,32,+,208.6906447967607
125,390,32,+,208.68600627360144
178,380,32,+,208.6803592901356
475,952,31,+,208.6390711210854
184,241,30,+,208.5460050205553
912,922,32,+,208.5321809078384
949,1001,32,+,208.4905184902666
800,862,32,+,208.48662997713768
45,532,32,+,208.45993029975855
137,173,28,+,208.4409107659449
376,785,31,+,208.39348983931512
475,839,32,+,208.38701028130595
838,954,32,+,208.37847346036887
530,948,32,+,208.34045474849245
370,508,32,+,208.340330163484
313,780,32,+,208.3294510360062
199,244,32,+,208.29163719999866
134,351,32,+,208.2750630002742
660,854,32,+,208.22697893221556
720,810,32,+,208.22336549023856
83,413,31,+,208.15904952038628
97,886,29,+,208.15537274903346
159,677,32,+,208.10359552073885
60,575,32,+,208.06635806182092
176,319,32,+,208.0310295995266
583,598,32,+,208.00461579390645
531,608,32,+,207.95878051879072
564,763,32,+,207.94738880284922
60,432,31,+,207.93905761490225
364,879,32,+,207.93719865938968
681,936,30,+,207.91802841449413
346,918,32,+,207.89036292004212
304,836,30,+,207.88630166075353
187,700,32,+,207.8822065689899
20,270,32,+,207.84936490981747
193,456,32,+,207.83627168320731
512,924,32,+,207.79696797811454
10,30,32,+,207.74754732533376
499,791,30,-,207.6925222400902
499,791,32,+,207.6925222400902
511,768,30,+,207.61605914084478
347,772,32,+,207.5479002626775
57,385,32,+,207.5456108419015
454,811,32,+,207.48652901849778
590,751,32,+,207.4772553770348
358,556,32,+,207.4240635347147
314,557,32,+,207.40931483085296
254,754,32,+,207.40315930439652
17,701,32,+,207.38342462477826
753,987,30,+,207.37862160738067
255,340,32,+,207.3579486730751
141,369,32,+,207.3497016611323
559,927,32,+,207.22116098983565
564,623,32,+,207.20866704758575
666,883,32,+,207.14304772584873
153,372,32,+,207.12522443434824
390,698,32,+,207.07828321164527
660,745,32,+,207.0639838456293
491,891,32,+,207.0536751554236
252,414,31,+,207.03676435974626
601,886,32,+,207.00667381348765
445,1001,32,+,206.92282706276376
150,879,32,+,206.80744169958285
651,855,30,+,206.76137747112426
267,936,32,+,206.6683683659368
13,655,32,+,206.65429603244996
324,987,30,+,206.64384767342415
433,626,32,+,206.63897434670866
98,910,32,+,206.6317097277805
263,546,32,-,206.57665483386975
263,546,32,+,206.57665483386975
217,850,32,+,206.5704375742482
159,841,32,+,206.56589780322884
471,599,27,+,206.56115129008418
17,121,32,+,206.5436295437255
591,879,32,+,206.52787341252662
85,975,30,+,206.49703055217688
566,694,32,+,206.47983037107338
83,591,32,+,206.46167676402231
50,935,32,+,206.41131049658244
171,479,32,+,206.40274815926395
501,690,32,+,206.310336557087
11,220,31,+,206.30495936868482
11,220,32,-,206.30495936868482
622,752,27,+,206.2998242931072
586,598,32,+,206.2971025277438
432,575,32,+,206.27697360945183
44,748,32,+,206.26334173122393
189,555,32,+,206.25618668985913
200,307,32,+,206.23979947388193
158,598,32,+,206.23187061406807
225,252,31,+,206.16436977871453
575,940,31,+,206.15707415457928
399,475,32,+,206.15483611631632
280,485,32,+,206.1469697152464
87,594,32,+,206.1240154906976
522,532,32,+,206.11081805693394
421,980,32,+,206.0852446399838
632,881,32,+,206.06507660654185
778,950,32,+,206.05042836155724
6,720,32,+,206.03307556858405
199,288,32,+,205.99736853896192
691,775,31,+,205.99242055298427
33,987,32,+,205.97974608775866
429,996,32,+,205.93878883079904
256,781,31,+,205.84987636178667
332,921,32,+,205.8295416988811
535,547,31,+,205.77319891658132
888,971,32,+,205.7004420832434
640,857,32,+,205.61053916867752
647,876,19,-,205.57753521200502
647,876,32,+,205.57753521200502
628,930,32,+,205.56462224961194
601,964,30,+,205.54757406823586
10,686,31,+,205.4874410489013
845,983,31,+,205.46791987761782
245,735,28,+,205.4649600377172
846,870,26,+,205.4647156952498
431,503,32,+,205.45917622271264
386,750,32,+,205.3939131685732
98,438,32,+,205.35793651492932
362,835,32,+,205.35474088804156
362,835,32,-,205.35474088804156
472,665,31,+,205.26559073299555
211,766,32,+,205.20767476886212
39,850,32,+,205.1681240190449
468,558,30,+,205.16727062614353
726,915,32,+,205.14668988524028
587,729,32,+,205.0942750279591
14,605,32,+,205.03752344218677
440,579,27,+,205.03219977503883
236,322,30,+,205.0319850844747
50,835,32,+,205.0064184006226
308,751,29,+,204.9583995761816
837,1001,30,+,204.91654676562456
297,310,32,+,204.91080412165763
61,784,30,+,204.89950395533182
300,831,32,+,204.75928461298702
645,707,30,+,204.75285648913786
654,907,32,+,204.73664040275438
175,855,32,+,204.72260498800236
720,830,32,+,204.70750524108018
682,754,32,+,204.69658907502588
413,879,32,+,204.66696670325157
534,960,32,+,204.66387944723365
126,520,32,+,204.66327603315847
42,183,30,+,204.64538148329697
184,421,29,+,204.5991964771667
220,386,32,+,204.58702033721212
727,796,32,+,204.5670642720175
221,690,32,+,204.48940802160683
312,631,32,+,204.48147136104785
164,866,32,+,204.42839409613399
596,667,30,+,204.42644959616092
431,871,29,+,204.42557024836813
277,474,32,+,204.40779400244506
822,890,32,+,204.39140523668672
463,544,32,+,204.38806432289226
109,383,32,+,204.34222626665454
632,700,29,+,204.31348686594262
205,224,32,+,204.31163102415536
395,915,32,+,204.2976401278944
540,815,32,+,204.29478184672126
153,879,32,+,204.29405662156415
512,944,32,+,204.27815561514126
592,965,32,+,204.20978224591644
387,422,31,+,204.1198396882174
55,870,32,+,204.08179486238794
207,958,32,+,204.07734606024113
68,587,32,+,204.0521532190518
359,604,32,+,204.04253826156793
86,177,29,+,204.00299603082337
352,592,32,+,203.93807990655753
691,748,32,+,203.9311677387246
118,560,30,+,203.92384689545503
445,837,32,+,203.91198179349303
384,981,32,+,203.91144865465094
343,744,32,+,203.88784408828485
372,590,32,+,203.82595043887062
419,880,30,+,203.78259771840678
6,241,32,+,203.76407048035884
150,751,32,+,203.76370872880648
588,888,32,+,203.75329759612066
530,663,32,+,203.72049104597028
334,869,32,-,203.55218368648474
334,869,32,+,203.55218368648474
364,682,32,+,203.53370982504757
23,258,32,+,203.4796326227857
352,398,32,+,203.4681808302406
320,731,32,+,203.41376489852522
409,908,32,+,203.4101522700099
134,343,32,+,203.36405918582963
406,765,32,+,203.3220225326632
185,307,32,+,203.31753792769211
119,988,32,+,203.31065199799556
192,595,32,+,203.28462126278453
416,806,26,+,203.26752852951432
234,794,32,+,203.25723968854547
499,741,32,+,203.25295283294815
499,741,19,-,203.25295283294815
369,380,30,+,203.24906734970693
26,533,32,+,203.2402613709339
972,980,32,+,203.23297440508114
122,535,29,+,203.21163205347852
594,654,32,+,203.16734866278986
69,355,29,+,203.16705961702877
230,274,32,+,203.148344680719
58,955,32,+,203.09397380679695
598,909,32,+,203.08834712165677
217,624,32,+,203.0857570139649
158,229,32,+,203.05826958580025
61,440,31,+,203.01622857272423
583,774,32,+,202.96207121973194
601,948,29,+,202.9431285659705
254,526,32,+,202.92563130632757
933,988,28,+,202.92519369099767
490,654,32,+,202.91982780166654
70,217,32,+,202.91757337899207
188,914,32,+,202.8746622560899
285,302,32,+,202.74842785296423
599,606,32,+,202.7458551621927
583,840,32,+,202.71230659041913
328,744,32,+,202.62286134268905
304,596,32,+,202.62096357148897
197,216,32,+,202.58027181575622
267,369,32,+,202.56623332069248
84,787,32,+,202.5589795159632
70,337,32,+,202.46601325346572
45,884,32,+,202.45402889051806
100,613,32,+,202.4468358623908
678,817,28,+,202.43264147959644
1,981,32,+,202.4289159172601
0,508,30,+,202.42077803757832
190,864,29,+,202.38475422574857
413,682,32,+,202.37942486947446
203,462,31,+,202.27503512455334
558,760,32,+,202.25678746934204
81,934,20,-,202.22605028930084
81,934,32,+,202.22605028930084
811,897,30,+,202.1669420125458
505,582,32,+,202.1234683602894
206,838,32,+,202.08608050405712
110,741,30,-,202.0568297201145
110,741,32,+,202.0568297201145
516,833,32,+,202.04016728886822
774,775,32,+,201.99851759034465
175,651,32,+,201.93193223777132
531,637,32,+,201.92556524696326
449,990,25,+,201.91685748759232
167,282,32,+,201.9037344586542
56,807,32,+,201.86046516826272
97,964,32,+,201.8529229791109
42,368,22,-,201.81603523170017
42,368,31,+,201.81603523170017
498,849,32,+,201.77728673461286
858,906,32,+,201.73780472536694
95,690,32,+,201.71297796442167
386,971,30,+,201.70220593951603
402,924,32,+,201.69834139928557
132,474,32,+,201.64166393387825
83,414,32,+,201.62859167623557
162,838,32,+,201.6283345269223
30,57,32,+,201.61557906418457
272,729,32,+,201.6001821526229
150,590,32,+,201.59496462680093
295,464,32,+,201.57898836147
158,646,32,+,201.560991644938
375,874,32,+,201.55589597996274
11,588,30,+,201.50680441862932
11,588,30,-,201.50680441862932
653,735,32,+,201.4805854719756
334,548,32,+,201.48055667991
334,548,32,-,201.48055667991
557,813,32,+,201.46393655748906
407,467,32,+,201.3921985737325
120,433,32,+,201.38620737149085
607,771,32,+,201.3460850329033
344,924,32,+,201.3454026564755
39,235,32,+,201.31528587418535
414,754,32,+,201.29533860596058
110,791,32,-,201.2907508737967
110,791,32,+,201.2907508737967
360,495,32,-,201.28873168731985
360,495,32,+,201.28873168731985
364,754,32,+,201.26649735770584
783,785,32,+,201.25414558104873
783,785,18,-,201.25414558104873
856,887,30,+,201.19444573200437
170,739,32,+,201.0962853749326
299,620,32,+,201.08617485919027
475,730,32,+,201.05464028939585
326,765,32,+,200.99815857347943
221,415,32,+,200.99141239442147
102,493,32,+,200.96711111662881
619,719,32,+,200.96369954388348
620,697,32,+,200.90699580643613
3,592,32,+,200.88895995630776
110,336,21,-,200.85061903799638
110,336,32,+,200.85061903799638
343,552,32,+,200.83376870237925
30,796,32,+,200.80747159224325
835,935,32,+,200.7755280713846
68,831,32,+,200.77077117309045
527,872,32,+,200.72511591660708
70,235,32,+,200.72058967633615
201,715,32,+,200.7179063263833
752,898,32,+,200.70402700101565
711,910,32,+,200.67839875935965
153,798,32,+,200.67036916882486
223,342,31,+,200.67013391745587
145,989,32,+,200.6510911752983
591,605,29,+,200.61272017740615
3,99,32,+,200.59322683270995
15,599,32,+,200.5802012995469
582,988,32,+,200.57781302147666
675,874,32,+,200.57723933750032
235,850,32,+,200.50418721673782
705,771,27,+,200.5007232526071
745,785,32,+,200.46412641725152
688,736,32,+,200.42698342897995
483,711,28,+,200.4080641277058
214,596,32,+,200.3678560207274
660,785,32,+,200.36391987821506
136,983,30,+,200.3537993620066
299,946,28,+,200.29744003014434
234,861,32,+,200.16874363509538
302,352,26,+,200.14527575581783
33,737,32,+,200.1116579007652
232,373,32,+,199.91570835846747
586,746,32,+,199.91564757629993
160,476,32,+,199.90460485992656
160,476,32,-,199.90460485992656
412,635,31,+,199.8577517435402
157,504,32,+,199.84652136787858
39,624,32,+,199.81105798200542
301,870,32,+,199.80142188105276
886,945,31,+,199.79831178329746
875,951,32,+,199.7873649687812
344,788,32,+,199.78674163355325
235,618,31,+,199.77637093550626
234,282,26,+,199.7457324339095
299,814,28,+,199.7373921008099
80,839,32,+,199.70910338566196
626,650,32,+,199.6804864088269
353,661,32,+,199.67925197400427
456,852,32,+,199.67369742508674
229,646,32,+,199.65241497994597
664,842,32,+,199.651393305306
103,463,30,+,199.62817562865635
336,499,32,+,199.57302447835733
158,909,32,+,199.54458627718753
723,990,32,+,199.49881868467486
862,948,32,+,199.41621659925684
216,607,29,+,199.4004731794177
371,590,28,+,199.3839428310655
326,406,32,+,199.3405543758846
241,830,32,+,199.324611444749
20,750,31,+,199.29671784239005
70,917,31,+,199.26143218562137
511,777,32,+,199.22628372162285
316,467,30,+,199.20710894205104
474,658,32,+,199.20557952484464
813,857,32,+,199.14358780220482
385,727,28,+,199.13064613658287
416,447,32,+,199.12418357380682
111,817,32,+,199.11906866974758
661,903,32,+,199.09105689034703
401,680,32,+,199.0868626468976
334,391,28,+,199.06100051657398
334,391,21,-,199.06100051657398
183,368,29,+,199.0605367629672
183,368,23,-,199.0605367629672
111,953,32,+,199.0544523088205
5,927,32,+,199.04176775128212
417,789,32,+,199.00613303684733
83,682,32,+,198.9946683430264
144,236,30,+,198.9589980060988
652,687,32,+,198.93454063044916
36,569,32,+,198.8881521818825
625,749,32,+,198.86393263821367
87,708,32,+,198.82329023735053
308,372,30,+,198.8138347603351
785,981,32,+,198.8021371312909
312,327,32,+,198.79819747770105
199,496,32,+,198.76136486182594
72,176,32,+,198.75919352407067
135,688,32,+,198.73413424333225
413,526,32,+,198.71464415444163
504,743,32,+,198.70840505110112
96,424,32,+,198.69936318476303
500,968,32,+,198.6289419273154
134,962,27,+,198.5938882872365
137,733,32,+,198.56952896248683
24,382,32,+,198.54653510395008
274,867,28,+,198.53679585091328
301,846,24,+,198.49845294221683
725,756,29,+,198.4919113630104
308,371,32,+,198.4565441244994
197,213,32,+,198.43154281322788
118,596,32,+,198.39661091268997
270,386,32,+,198.3936923183295
848,900,32,+,198.3902647777282
305,987,32,+,198.34937112613235
165,189,32,-,198.34162879936147
165,189,32,+,198.34162879936147
714,745,29,+,198.33811415462907
570,867,32,+,198.33525384665091
240,741,32,+,198.27193434366137
753,906,32,+,198.27052627501166
586,786,29,+,198.20379374949002
385,686,29,+,198.18522540830216
153,252,32,+,198.1714826836246
